ts_code,trade_date,total_mv,circ_mv
000883.SZ,20260105,3228200.7593,2954690.967
600408.SH,20260105,405740.4,405740.4
688096.SH,20260105,202762.143,202762.143
603269.SH,20260105,400451.0431,400451.0431
301251.SZ,20260105,725432.9773,290806.9066
600055.SH,20260105,1151614.013,1151614.013
001322.SZ,20260105,851103.4048,691339.264
002669.SZ,20260105,455706.8,454682.1356
002510.SZ,20260105,729884.7311,722484.9542
002041.SZ,20260105,839520.0,839520.0
002370.SZ,20260105,559996.315,559996.315
603339.SH,20260105,396084.704,396084.704
000878.SZ,20260105,4075379.9825,4075308.522
920768.BJ,20260105,136382.13,94011.4775
000888.SZ,20260105,686040.8588,686040.8588
600725.SH,20260105,517637.4,517637.4
002616.SZ,20260105,474287.4351,324289.1079
002875.SZ,20260105,374909.6947,321088.3491
300034.SZ,20260105,1582765.6641,1522559.0712
688636.SH,20260105,728493.9264,702191.1995
001287.SZ,20260105,1751569.7236,1008194.3179
600987.SH,20260105,705385.8412,705385.8412
603158.SH,20260105,519234.8166,519234.8166
603310.SH,20260105,585351.3,312829.2
301177.SZ,20260105,1186814.0408,1186027.6486
688469.SH,20260105,5775671.4615,3052132.2
603221.SH,20260105,352382.14,349111.07
600116.SH,20260105,1235244.316,1235244.316
605555.SH,20260105,914890.4856,914890.4856
002100.SZ,20260105,1010286.1211,1010286.1211
600215.SH,20260105,322102.4304,322102.4304
920807.BJ,20260105,269000.52,180394.6978
301287.SZ,20260105,285947.63,73047.4602
600172.SH,20260105,840793.5495,744057.1023
920163.BJ,20260105,188696.4246,87603.74
605300.SH,20260105,534827.1487,534827.1487
920207.BJ,20260105,204119.73,124602.7422
002074.SZ,20260105,7307537.2997,6993591.8582
301419.SZ,20260105,409680.0,144821.88
002693.SZ,20260105,296503.1713,293851.8411
603718.SH,20260105,431425.7276,427028.6426
600273.SH,20260105,1183198.9432,1183198.9432
920230.BJ,20260105,124889.6938,58549.3565
300481.SZ,20260105,473681.3759,470792.7378
920765.BJ,20260105,179837.6393,109257.8982
920030.BJ,20260105,120001.426,75172.9063
603206.SH,20260105,526469.9793,526469.9793
601077.SH,20260105,7291194.0,5674151.6266
300738.SZ,20260105,1882677.0403,1882143.9401
603977.SH,20260105,859798.69,859798.69
600801.SH,20260105,5243227.0268,3390263.1868
603335.SH,20260105,239332.8314,239332.8314
603759.SH,20260105,489003.84,489003.84
002004.SZ,20260105,952341.1309,905058.9453
301355.SZ,20260105,261236.1256,134175.0681
300360.SZ,20260105,901884.219,877485.2213
601789.SH,20260105,543399.295,543399.295
300115.SZ,20260105,6050498.9337,6032647.1678
300072.SZ,20260105,1099669.1013,1091077.0744
300859.SZ,20260105,574740.0,574740.0
688551.SH,20260105,316189.9365,316189.9365
688380.SH,20260105,1356036.255,572623.155
688722.SH,20260105,442818.0657,441711.3492
601336.SH,20260105,23671119.6008,15824313.7119
601615.SH,20260105,3331184.6479,3331184.6479
000727.SZ,20260105,1164098.7139,1164098.7139
600114.SH,20260105,1930139.2892,1884284.2892
002285.SZ,20260105,593863.0533,588781.3153
002882.SZ,20260105,1333332.0,759950.422
600611.SH,20260105,1304995.8209,862950.6329
002506.SZ,20260105,1643938.916,1642285.1888
002109.SZ,20260105,455628.3368,455628.3368
300035.SZ,20260105,1510680.3829,1285699.2785
688128.SH,20260105,1206623.5,1206623.5
300137.SZ,20260105,552679.6763,545935.1292
603890.SH,20260105,750028.3883,750028.3883
601827.SH,20260105,1434518.7714,1434518.7714
301267.SZ,20260105,1544760.0,1192489.2203
000825.SZ,20260105,2791161.42,2791161.42
300514.SZ,20260105,270600.0,216829.5137
600825.SH,20260105,655144.682,655144.682
688202.SH,20260105,823578.8879,823578.8879
000633.SZ,20260105,281127.6523,281125.5718
002757.SZ,20260105,632866.5656,604159.4988
920719.BJ,20260105,120928.3266,95078.5669
002007.SZ,20260105,2808800.8956,2418781.325
301367.SZ,20260105,877990.4,685376.9738
002084.SZ,20260105,252607.9116,252052.0668
920438.BJ,20260105,566804.97,546285.282
688199.SH,20260105,394200.6287,394200.6287
603087.SH,20260105,4119612.3712,3847550.6263
600579.SH,20260105,405739.8239,405739.8239
603559.SH,20260105,280091.3313,280091.3313
002658.SZ,20260105,579813.9627,327008.0871
603867.SH,20260105,552416.3272,547844.3272
000572.SZ,20260105,1271303.9573,1269461.6208
688658.SH,20260105,1120500.0,1120500.0
601279.SH,20260105,826194.4982,826194.4982
600908.SH,20260105,1301446.2451,1185592.4103
001335.SZ,20260105,452199.6374,113049.9094
301252.SZ,20260105,561151.559,156781.939
001256.SZ,20260105,318596.4546,238842.6546
300180.SZ,20260105,1188715.6046,1156029.3284
300493.SZ,20260105,1079483.049,1066773.339
605339.SH,20260105,827366.7012,827366.7012
601000.SH,20260105,2281482.5164,2281482.5164
002262.SZ,20260105,2478519.2625,2156736.6814
600138.SH,20260105,708639.36,708639.36
300324.SZ,20260105,1067650.9877,1056774.3441
920592.BJ,20260105,323503.18,201343.9868
603843.SH,20260105,394587.5057,394587.5057
300850.SZ,20260105,1798788.8672,1306617.3987
300082.SZ,20260105,736546.3506,734499.2239
002708.SZ,20260105,745904.0022,682071.5269
600733.SH,20260105,4486670.051,3937828.0964
600119.SH,20260105,287467.7812,287467.7812
301321.SZ,20260105,349379.19,276538.8733
688002.SH,20260105,4550830.5457,4550830.5457
002127.SZ,20260105,790468.2698,642304.025
000860.SZ,20260105,1093364.5418,1093364.5418
300257.SZ,20260105,1404006.2804,1348977.2526
301628.SZ,20260105,699939.6788,302944.6068
600517.SH,20260105,3516837.9826,3516837.9826
300244.SZ,20260105,1070589.7739,858999.3715
920786.BJ,20260105,206753.417,140632.294
300896.SZ,20260105,4386071.9242,3023534.8072
300687.SZ,20260105,976512.1595,786845.6756
603203.SH,20260105,932711.9309,916136.7503
301033.SZ,20260105,543101.922,457399.872
600850.SH,20260105,2004545.6897,2004545.6897
603703.SH,20260105,607533.8237,607533.8237
605151.SH,20260105,254845.6965,254845.6965
300281.SZ,20260105,338071.3291,320642.011
300677.SZ,20260105,2624585.9545,1865180.5965
300058.SZ,20260105,4961685.7357,4809401.1256
002032.SZ,20260105,3558037.2145,3555776.8727
002614.SZ,20260105,459505.197,325022.3433
002816.SZ,20260105,231900.0,231900.0
000713.SZ,20260105,410162.0066,410162.0066
600420.SH,20260105,1373360.8366,1373360.8366
002278.SZ,20260105,491447.7716,420835.7929
301286.SZ,20260105,1698424.5,684631.0445
600423.SH,20260105,298711.9397,298711.9397
600491.SH,20260105,443629.807,443629.807
300746.SZ,20260105,289170.7982,286361.7215
301128.SZ,20260105,1034412.7,882313.56
300869.SZ,20260105,628420.2001,396256.9387
688282.SH,20260105,541728.0,541728.0
601133.SH,20260105,894463.2103,253061.1443
601633.SH,20260105,19084054.5868,13846612.1398
603922.SH,20260105,334924.8,334924.8
600789.SH,20260105,960529.406,825877.3918
600916.SH,20260105,1370880.0,1370880.0
003016.SZ,20260105,409167.5285,399789.0053
605189.SH,20260105,308970.4837,308970.4837
301421.SZ,20260105,1240381.242,496380.6507
300213.SZ,20260105,576533.7202,535655.212
688433.SH,20260105,3288500.272,1604708.3008
603868.SH,20260105,1831262.4,1831262.4
603506.SH,20260105,245237.7794,245237.7794
688358.SH,20260105,359698.9665,359217.7665
300199.SZ,20260105,1672859.0904,1412351.7184
605277.SH,20260105,727352.721,714212.5878
605167.SH,20260105,740067.36,740067.36
603650.SH,20260105,2790969.1132,2783564.4476
603080.SH,20260105,350778.5,350778.5
920469.BJ,20260105,169980.876,124758.4834
300804.SZ,20260105,262182.0,97432.5
601696.SH,20260105,4264230.0,4264230.0
001356.SZ,20260105,773187.84,164302.416
002827.SZ,20260105,1037260.224,1033344.0
002582.SZ,20260105,510386.9957,392436.1114
001298.SZ,20260105,899556.9596,498856.7107
688510.SH,20260105,697856.2929,697856.2929
301528.SZ,20260105,414606.2,213331.012
301167.SZ,20260105,183344.0,116419.9958
001286.SZ,20260105,3510000.0,982800.0
600203.SH,20260105,793418.0537,793418.0537
000852.SZ,20260105,697856.413,690389.3138
002390.SZ,20260105,633695.709,628468.7443
300708.SZ,20260105,836573.3933,632622.7003
301171.SZ,20260105,2037603.3378,1644678.4904
301662.SZ,20260105,1079840.0,224442.3414
001309.SZ,20260105,5668872.9934,4020289.5907
603416.SH,20260105,868662.3632,769746.36
000550.SZ,20260105,1590040.188,955009.1407
300173.SZ,20260105,312258.4217,312258.4217
002455.SZ,20260105,423706.1601,370210.6777
600512.SH,20260105,387296.0679,385739.4546
601877.SH,20260105,6143902.3024,6143902.3024
600126.SH,20260105,2830084.4516,2830084.4516
002821.SZ,20260105,3457372.5874,3039395.3576
601127.SH,20260105,21132021.0783,18315167.7833
000516.SZ,20260105,1056759.2674,1040692.159
000902.SZ,20260105,1968676.6779,1793025.8445
600746.SH,20260105,810482.9615,809261.1488
603773.SH,20260105,771028.4285,770760.7325
301072.SZ,20260105,234357.5925,149789.1682
600004.SH,20260105,2438073.3897,2238915.4957
300901.SZ,20260105,409200.0,409200.0
600590.SH,20260105,801697.565,792955.3516
603889.SH,20260105,573239.5328,568906.0188
601083.SH,20260105,1445532.04,216832.04
920370.BJ,20260105,125218.154,109071.5258
688766.SH,20260105,2259969.542,2259969.542
000099.SZ,20260105,1648511.5411,1648511.5411
300014.SZ,20260105,14305200.6259,13885793.7869
301335.SZ,20260105,372332.8152,148501.1943
920108.BJ,20260105,234192.0,48147.876
688652.SH,20260105,1735440.0,1247347.5
688671.SH,20260105,188916.4734,112714.1755
603186.SH,20260105,724602.4123,724602.4123
688767.SH,20260105,677077.3364,677077.3364
688522.SH,20260105,1235010.0901,493236.1119
300660.SZ,20260105,2425715.7729,2423773.726
301269.SZ,20260105,5965996.5563,5965996.5563
301256.SZ,20260105,677280.0,677280.0
920566.BJ,20260105,166846.4969,128861.5055
301085.SZ,20260105,478481.072,324839.3454
688261.SH,20260105,1206260.329,1201552.5323
920779.BJ,20260105,276978.4565,69294.8457
688508.SH,20260105,823447.1798,823447.1798
002903.SZ,20260105,362442.474,246665.6036
300952.SZ,20260105,694144.0654,421459.5642
000948.SZ,20260105,701020.0157,699652.6672
600230.SH,20260105,626323.0157,626323.0157
301552.SZ,20260105,360808.0,90202.0
688528.SH,20260105,182784.0,182784.0
605028.SH,20260105,467200.0,467200.0
600237.SH,20260105,578355.7101,570077.0341
002465.SZ,20260105,4301018.2319,4294178.3599
300732.SZ,20260105,283107.895,282794.286
002428.SZ,20260105,2020753.28,2020492.2238
600007.SH,20260105,1992404.8523,1992404.8523
688701.SH,20260105,111450.2188,111450.2188
301308.SZ,20260105,11876900.2857,7775338.8377
688549.SH,20260105,1381253.06,551013.265
600228.SH,20260105,238336.6282,237973.2652
605598.SH,20260105,1605699.2711,1595405.3511
001201.SZ,20260105,376106.8575,296373.4558
600376.SH,20260105,1612228.2763,1612228.2763
600463.SH,20260105,338100.0,338100.0
002249.SZ,20260105,2647585.4285,1983453.5019
300898.SZ,20260105,335916.0,310816.2725
688726.SH,20260105,1472955.3708,799205.5385
300690.SZ,20260105,562020.9757,376545.9072
300851.SZ,20260105,235241.7804,146421.7277
601061.SH,20260105,7394100.0,756241.1551
301206.SZ,20260105,539197.9905,347204.5201
688085.SH,20260105,625575.6462,588658.2306
603726.SH,20260105,437579.8784,435352.5134
603333.SH,20260105,510895.6757,510895.6757
600821.SH,20260105,1026593.4148,1026593.4148
600653.SH,20260105,371758.6405,371758.6405
002344.SZ,20260105,605395.2051,604844.4434
301162.SZ,20260105,704417.3256,452803.3365
600689.SH,20260105,272946.2438,206693.2262
920077.BJ,20260105,1024917.0888,552772.6888
301550.SZ,20260105,3723527.5,2271381.077
300283.SZ,20260105,384164.1656,283859.902
688156.SH,20260105,164667.6467,164667.6467
001369.SZ,20260105,1821436.0,319234.6681
002105.SZ,20260105,269920.3172,268615.1086
601728.SH,20260105,58015525.9352,49217247.9952
002461.SZ,20260105,2078315.4427,2078315.4427
300501.SZ,20260105,305403.1313,197567.9291
002253.SZ,20260105,249542.4611,230384.2727
002360.SZ,20260105,192449.8648,156883.1482
300949.SZ,20260105,240890.9019,136964.1446
301046.SZ,20260105,410285.9984,315082.1749
603988.SH,20260105,577651.2,577651.2
688578.SH,20260105,4831200.0,4831200.0
001391.SZ,20260105,7276493.2101,905534.9959
300998.SZ,20260105,304515.6906,239050.8876
001218.SZ,20260105,299930.711,214058.1197
603619.SH,20260105,1088807.0757,1088807.0757
002439.SZ,20260105,1748050.4958,1046669.8566
603615.SH,20260105,580126.18,580126.18
603037.SH,20260105,388023.2016,385905.9116
300346.SZ,20260105,3087397.8857,2932813.6699
601857.SH,20260105,184302124.6627,163055532.3627
300078.SZ,20260105,471742.0811,469840.9365
002946.SZ,20260105,1618072.6077,1599332.3673
001267.SZ,20260105,1783108.9837,1376587.743
300465.SZ,20260105,896373.7011,896373.7011
300151.SZ,20260105,821661.1201,568705.036
002997.SZ,20260105,779093.9717,779093.9717
002170.SZ,20260105,1191201.7171,965829.7053
000726.SZ,20260105,581104.9663,418563.7135
300075.SZ,20260105,962130.6147,798414.1993
002813.SZ,20260105,352800.0,352376.8605
000820.SZ,20260105,226940.8678,104235.3738
002274.SZ,20260105,540943.1189,532698.3058
000901.SZ,20260105,2175098.8314,2175076.9632
300264.SZ,20260105,324004.8535,278562.5727
688456.SH,20260105,732876.2,732876.2
601228.SH,20260105,2444428.1577,2444428.1577
300796.SZ,20260105,315638.8701,315638.8701
688506.SH,20260105,13370092.8159,3331923.139
605007.SH,20260105,644135.1528,543699.5584
601678.SH,20260105,888553.2712,882721.2712
002235.SZ,20260105,606812.1813,579596.4822
601326.SH,20260105,1955594.2,1665145.65
300587.SZ,20260105,781557.8158,633266.3816
002688.SZ,20260105,465295.542,450720.5611
300506.SZ,20260105,604452.9453,311511.3215
688129.SH,20260105,251800.692,251800.692
300018.SZ,20260105,567357.2416,525246.0214
688070.SH,20260105,505599.34,505599.34
001221.SZ,20260105,2316057.9,202213.7003
601858.SH,20260105,1462425.0,1462425.0
001313.SZ,20260105,518700.0,518052.2556
000702.SZ,20260105,230852.2154,177578.6276
001387.SZ,20260105,256608.6208,159702.2869
301007.SZ,20260105,613360.0,611974.0
300622.SZ,20260105,732323.2702,500653.146
002829.SZ,20260105,642754.4556,451729.3838
300229.SZ,20260105,1776071.3548,1774870.4637
920455.BJ,20260105,149767.8,78308.9161
300332.SZ,20260105,459377.0654,440536.4686
603113.SH,20260105,520973.2382,520973.2382
301045.SZ,20260105,298190.5217,172878.4308
688116.SH,20260105,1782811.7501,1782811.7501
300181.SZ,20260105,1162198.8141,999023.3928
603637.SH,20260105,257542.0613,257542.0613
000968.SZ,20260105,654031.7982,654031.7982
688237.SH,20260105,438813.7911,438813.7911
605179.SH,20260105,841699.0,841699.0
600089.SH,20260105,11560789.4024,11560789.4024
600756.SH,20260105,658001.3131,609953.8531
000821.SZ,20260105,832160.7034,807813.4207
300327.SZ,20260105,990314.869,987254.2734
002679.SZ,20260105,279135.104,279135.104
603313.SH,20260105,511816.4358,511816.4358
688605.SH,20260105,1316076.2036,704611.3002
301047.SZ,20260105,848902.8224,834553.154
002176.SZ,20260105,1690968.6508,1690664.944
002782.SZ,20260105,909597.9998,892243.2008
300829.SZ,20260105,383413.1055,266958.3551
000970.SZ,20260105,1665544.309,1665544.309
600692.SH,20260105,244827.7885,177487.3198
920116.BJ,20260105,1445963.75,367256.059
000567.SZ,20260105,1219665.5047,1216738.9553
300402.SZ,20260105,540717.9789,533768.1269
002849.SZ,20260105,362281.0543,317837.5394
002358.SZ,20260105,507647.3094,507646.6133
300141.SZ,20260105,337002.8922,332943.5593
600010.SH,20260105,11005134.5016,7625533.9837
600861.SH,20260105,1037684.6121,671931.6964
300560.SZ,20260105,377468.7709,307183.1418
601958.SH,20260105,5146434.018,5146434.018
000701.SZ,20260105,439274.6189,433942.3114
601208.SH,20260105,2807968.9862,2807968.9862
605305.SH,20260105,920636.64,920636.64
300558.SZ,20260105,2057388.4923,2050830.1074
000707.SZ,20260105,356677.4877,283128.9167
300172.SZ,20260105,372867.21,288455.3252
603138.SH,20260105,426115.4295,418097.1325
600732.SH,20260105,2824411.3973,2109564.5792
002599.SZ,20260105,452777.819,338305.7256
920006.BJ,20260105,244046.3016,92690.9408
002423.SZ,20260105,2741885.6343,2741885.6343
600855.SH,20260105,1084207.8726,1082118.3306
600379.SH,20260105,388647.2408,388647.2408
301175.SZ,20260105,884599.88,373749.88
920985.BJ,20260105,224989.1974,159444.0835
600838.SH,20260105,428943.7197,428943.7197
300300.SZ,20260105,1011606.9931,1011542.5964
002305.SZ,20260105,402338.0586,402311.96
300666.SZ,20260105,2661166.4505,2218205.8434
000514.SZ,20260105,421885.4825,421885.4825
300769.SZ,20260105,1267850.8358,1139202.588
688768.SH,20260105,388910.1115,385704.8866
688349.SH,20260105,3157990.8536,3062921.8536
920564.BJ,20260105,202978.0486,92241.1131
002833.SZ,20260105,698285.7601,474957.4331
600320.SH,20260105,2655250.1645,1674286.8211
688552.SH,20260105,1266703.488,326124.2816
603116.SH,20260105,357244.496,357244.496
000060.SZ,20260105,2642497.6125,2642464.1438
600282.SH,20260105,3218177.5077,3218177.5077
000166.SZ,20260105,13246130.6722,11921283.3702
688120.SH,20260105,5535360.9631,5535360.9631
688566.SH,20260105,606868.1222,606868.1222
600741.SH,20260105,6355891.5517,6355891.5517
688631.SH,20260105,1139385.9,452143.9
001317.SZ,20260105,456750.2297,456299.836
000756.SZ,20260105,1091226.4784,779331.0478
688118.SH,20260105,249155.6237,249155.6237
300068.SZ,20260105,1440082.7803,1367647.1136
920491.BJ,20260105,424135.2559,347303.0884
603829.SH,20260105,415001.0023,415001.0023
002646.SZ,20260105,419219.4773,416438.421
003025.SZ,20260105,406053.5879,323774.777
300552.SZ,20260105,668811.7055,432298.4928
300801.SZ,20260105,697010.13,435543.1799
601369.SH,20260105,1721751.0175,1704505.0807
002518.SZ,20260105,2848245.1598,2764666.9053
600597.SH,20260105,1120699.1693,1120684.2101
603515.SH,20260105,1386476.0679,1372433.4301
603105.SH,20260105,464506.7083,464506.7083
603132.SH,20260105,1433748.0,1433748.0
002913.SZ,20260105,1383374.4369,1315045.6735
600956.SH,20260105,3289753.2502,1711756.6455
601818.SH,20260105,20561771.7692,16149571.8152
600926.SH,20260105,11199708.9367,11199708.9367
002166.SZ,20260105,636300.8867,634787.3747
920047.BJ,20260105,664560.993,436397.8726
000529.SZ,20260105,350274.198,341930.6262
300559.SZ,20260105,517770.8788,403233.3356
603189.SH,20260105,528045.2157,528045.2157
688426.SH,20260105,277297.0099,94723.9551
001389.SZ,20260105,3517881.5,1249169.3566
600841.SH,20260105,843795.6447,634158.8863
300968.SZ,20260105,615522.82,615522.82
300634.SZ,20260105,1179014.0817,1135540.5555
300295.SZ,20260105,243653.6225,215270.7661
688370.SH,20260105,341947.0502,109110.2953
301106.SZ,20260105,307161.4237,307161.4237
300126.SZ,20260105,256236.2568,177580.2295
603950.SH,20260105,958454.7756,956905.3076
920799.BJ,20260105,1004846.4395,578174.8951
301088.SZ,20260105,386290.5,318405.75
603066.SH,20260105,317420.2998,317420.2998
301302.SZ,20260105,361139.205,322039.83
688097.SH,20260105,1702621.2802,1696373.4122
000951.SZ,20260105,1983179.4797,1983179.4797
300529.SZ,20260105,1615578.4713,1034938.4396
920098.BJ,20260105,251117.2995,170414.2507
003005.SZ,20260105,475272.3713,260813.2351
300397.SZ,20260105,786290.2157,615962.7148
688525.SH,20260105,5774487.2961,5774487.2961
603716.SH,20260105,475224.6357,475224.6357
300549.SZ,20260105,250812.54,190083.8437
603297.SH,20260105,1205549.1189,1203293.1297
600133.SH,20260105,977741.9654,977741.9654
300011.SZ,20260105,541972.0714,453994.1236
002259.SZ,20260105,312968.5591,312968.5591
300872.SZ,20260105,989909.5563,855900.5534
